,x_ankle_l,y_ankle_l,error_ankle_l,x_ankle_r,y_ankle_r,error_ankle_r,x_knee_l,y_knee_l,error_knee_l,x_knee_r,y_knee_r,error_knee_r,x_hip_l,y_hip_l,error_hip_l,x_hip_r,y_hip_r,error_hip_r,x_wrist_l,y_wrist_l,error_wrist_l,x_wrist_r,y_wrist_r,error_wrist_r,x_elbow_l,y_elbow_l,error_elbow_l,x_elbow_r,y_elbow_r,error_elbow_r,x_shoulder_l,y_shoulder_l,error_shoulder_l,x_shoulder_r,y_shoulder_r,error_shoulder_r,x_chin,y_chin,error_chin,x_forehead,y_forehead,error_forehead,y0,y1,picture_name,is_right,pose
21,467.5492847561836,191.75556540489197,0.7513442039489746,146.82915604114532,135.0968108177185,0.8715854287147522,290.91238367557526,275.3292293548584,0.4693616032600403,293.4402029514313,274.14808332920074,0.3138943314552307,382.2488543987274,150.86669898033142,0.7673062086105347,465.1607713699341,191.1415572166443,0.5051248669624329,161.21770000457764,439.54163241386414,0.4270569682121277,160.34559798240662,371.5380815565586,0.3506142199039459,127.81584525108337,262.718923330307,0.7351016402244568,141.4566056728363,237.1359100341797,0.3453918695449829,164.18442046642303,200.67539048194885,0.45508164167404175,162.2360690832138,439.0999708175659,0.6951678395271301,116.9145045876503,244.3595945239067,0.7334884405136108,56.01626658439636,230.49369883537292,0.906712532043457,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_7352_Warrior_Wrong_Resized.Jpeg,0.0,4.0
22,215.89682841300964,108.06550231575966,0.4387209713459015,397.62537598609924,196.39968347549438,0.7747445702552795,323.36025172472,221.50225830078125,0.20529359579086304,332.35534980893135,259.56507739424706,0.4381820559501648,395.7384571135044,317.81504929065704,0.9239304065704346,476.91993206739426,331.45141649246216,0.7929766178131104,224.40844249725342,394.44372963905334,0.845381498336792,223.06770992279053,337.30117106437683,0.6757264137268066,213.60899531841278,266.2790004014969,0.5046234130859375,220.91620302200317,250.41296017169952,0.4448748528957367,221.53501784801483,335.81557846069336,0.3523331880569458,225.5445864200592,394.15171110630035,0.6944452524185181,198.59473276138306,251.22816807031631,0.951703667640686,142.9926838874817,256.2792568206787,0.9231600761413574,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_7224_Warrior_Wrong_Resized.Jpeg,0.0,4.0
23,251.50463044643402,373.41472482681274,0.8920987844467163,285.3438552618027,309.5554040670395,0.9800643920898438,314.23886704444885,242.86714470386505,0.8697835206985474,349.50542438030243,248.4917528629303,0.9339771270751953,396.5303587913513,303.1872477531433,0.9885640144348145,387.35882592201233,372.92970836162567,0.9864543080329895,223.54647207260132,216.42891216278076,0.9835654497146606,269.15161633491516,196.5164057612419,0.9773504734039307,298.76049983501434,164.80592119693756,0.976387619972229,347.87254087626934,154.81442630290985,0.9834398031234741,391.04275345802307,142.0264139175415,0.9677729606628418,444.26895385980606,117.13890635967255,0.9791649580001831,323.29705107212067,153.47839379310608,0.9931290149688721,319.71859335899353,103.39810991287231,0.9871646165847778,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_20190513_193540_Warrior_Wrong_Resized.Jpeg,0.0,4.0
24,467.3934171795845,179.13383376598358,0.6948456764221191,132.31405463814735,167.3988742828369,0.8903200626373291,282.19642889499664,296.59060525894165,0.16967064142227173,290.27913320064545,295.4282560348511,0.11614230275154114,373.9733533859253,185.91640448570251,0.6536056995391846,126.07362723350525,103.2501449584961,0.7113990187644958,143.94387483596802,472.4019241333008,0.530821681022644,145.07189226150513,405.20528161525726,0.5776720643043518,127.0887336730957,296.11240911483765,0.4852159917354584,131.63459685444832,276.706926882267,0.5788945555686951,145.99163675308228,405.3931441307068,0.627527117729187,146.70096349716187,472.0187840461731,0.7905617952346802,101.5408171415329,284.5101183652878,0.8268890380859375,46.438260555267334,268.716623544693,0.7079205513000488,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_7359_Warrior_Wrong_Resized.Jpeg,0.0,4.0
25,133.91586291790009,384.57068848609924,0.9339654445648193,196.0461402796209,342.8688578605652,0.9454295635223389,246.34513473510742,292.27672532200813,0.8563061952590942,289.8358724117279,291.21499586105347,0.8722826242446899,350.08745312690735,297.39200592041016,0.9849904775619507,351.9089922904968,375.1018171310425,0.909121036529541,157.37617874145508,211.34795087575912,0.9753971695899963,201.51107501983643,210.58898448944092,0.9570603370666504,241.8123424053192,202.7539974451065,0.9486157894134521,306.30961751937866,197.95894408226013,0.964354932308197,352.0338294506073,182.71512150764465,0.9401811361312866,394.8057621717453,159.97899770736694,0.9689011573791504,274.29347801208496,191.11077976226807,0.9954108595848083,283.323705971241,142.34075355529785,0.9910918474197388,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/50_Warrior_Wrong_Resized.Jpeg,0.0,4.0
26,132.09126515686512,354.4547905921936,0.8754868507385254,196.20441661775112,311.6668782234192,0.9486511945724487,245.59589910507202,266.621320605278,0.9103171825408936,279.8665723800659,268.69775426387787,0.9379023909568787,345.4034342765808,282.5879445075989,0.9440114498138428,357.27939891815186,352.7750949859619,0.981281578540802,141.57653272151947,187.69977089762688,0.9706591367721558,188.83202958106995,188.89649778604507,0.9852428436279297,229.2281150817871,185.10115909576416,0.9831959009170532,292.7616226673126,186.04754376411438,0.9842370748519897,335.37263345718384,181.03720688819885,0.9798574447631836,377.4489278793335,172.54774832725525,0.9852839708328247,261.5797795057297,179.29685711860657,0.9971450567245483,266.39756894111633,127.91018486022949,0.9921032786369324,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/42_Warrior_Right_Resized.Jpeg,1.0,4.0
27,489.30878591537476,147.13377898931503,0.338421106338501,393.3922498226166,205.15496337413788,0.739525556564331,324.3614380657673,273.12554478645325,0.3324480950832367,329.3777799606323,266.9769208431244,0.5384599566459656,390.91658210754395,328.46032667160034,0.9032068252563477,466.5178921222687,331.9353629350662,0.5145828127861023,221.53797471523285,400.6328318119049,0.6773930788040161,220.99703496694565,347.59527894854546,0.7481143474578857,219.52743968367577,298.4585762023926,0.40518441796302795,223.11436796188354,241.49495673179626,0.5501613616943359,219.36097860336304,348.44809153676033,0.7555869817733765,221.22562646865845,400.370463848114,0.906883716583252,199.8011884689331,259.20444828271866,0.9788345098495483,141.95761239528656,261.3419407606125,0.9562134742736816,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_7223_Warrior_Wrong_Resized.Jpeg,0.0,4.0
28,464.74749755859375,196.64787584543228,0.677692711353302,135.20548629760742,160.11987352371216,0.7874029874801636,282.2898682355881,298.26606011390686,0.22935444116592407,259.42407643795013,243.40589153766632,0.1427791714668274,374.9754099845886,175.76602005958557,0.6330357193946838,465.5826997756958,198.84353113174438,0.7281559109687805,149.3770204782486,471.5535047054291,0.7849081754684448,150.1359670162201,401.46264457702637,0.42975181341171265,142.6776442527771,320.20758843421936,0.6775667667388916,145.51675248146057,317.3347055912018,0.42252111434936523,155.94285218045115,224.71207976341248,0.3732343316078186,101.18518698215485,270.13112783432007,0.3814212381839752,110.11951065063477,275.2059720158577,0.9139018058776855,50.70267105102539,258.7167514562607,0.8552579879760742,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_7355_Warrior_Wrong_Resized.Jpeg,0.0,4.0
29,468.67575573921204,176.0473952293396,0.7541277408599854,132.03302058205009,167.47174739837646,0.8559368848800659,297.4251980781555,292.7712031006813,0.1355680227279663,283.07511895895004,291.75594422221184,0.08833742141723633,374.75105810165405,180.64121001958847,0.6265119314193726,124.37437826395035,103.3880500793457,0.5995491743087769,149.92464518547058,474.31272983551025,0.7939437627792358,149.70616161823273,403.42840391397476,0.4880125820636749,127.79752540588379,296.49291038513184,0.5632882118225098,137.4319167137146,275.42757815122604,0.5408825874328613,149.49936938285828,403.43333572149277,0.6224495768547058,150.9936203956604,472.0330100059509,0.7929515838623047,103.36127734184265,282.1702492237091,0.8404734134674072,46.96464705467224,269.1375344991684,0.8368157744407654,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_7360_Warrior_Wrong_Resized.Jpeg,0.0,4.0
30,461.85267305374146,310.8507933616638,0.21658700704574585,414.7402517795563,190.58285427093506,0.6188395023345947,349.69639706611633,281.6121323108673,0.598666250705719,354.08347713947296,276.3595187664032,0.5775852203369141,399.4080023765564,348.9913939833641,0.9517804980278015,462.98466634750366,314.09919238090515,0.6596643924713135,231.59761834144592,395.63696175813675,0.8686871528625488,234.87838745117188,347.4068133234978,0.8866003155708313,242.53609895706177,300.28546449542046,0.5318026542663574,248.56633710861206,225.08829617500305,0.8425589799880981,251.28807026147842,169.2317988872528,0.763922929763794,231.29841017723083,396.9207224845886,0.8320571184158325,224.29536509513855,254.7939555644989,0.9800840020179749,166.61014699935913,253.16868197917938,0.9673904180526733,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/Img_7216_Warrior_Wrong_Resized.Jpeg,0.0,4.0
31,176.8937315940857,451.7278492152691,0.9867810010910034,231.92702507972717,381.3640455007553,0.9445047378540039,281.0746548175812,291.4080594778061,0.8795955181121826,343.09138679504395,280.4930238723755,0.8827048540115356,389.89207351207733,357.4373811483383,0.9691612720489502,346.53880548477173,440.316565990448,0.9625122547149658,107.68630492687225,189.564772605896,0.982703685760498,175.21692276000977,196.27499401569366,0.940321683883667,238.22677874565125,190.7337965965271,0.9799079895019531,327.12380504608154,151.14446258544922,0.932433009147644,377.2348909378052,113.84169220924377,0.9762411713600159,417.5528631210327,61.04222285747528,0.7868891358375549,271.18438744544983,153.25926685333252,0.9813748598098755,241.57241892814636,103.04004907608032,0.9718436002731323,_,_,../Pose_Images/Database_Resized/Warriorii_Mixed/I_44_Warrior_Wrong_Resized.Jpeg,0.0,4.0
